0,540,380,600,600
1,360,320,600,600
2,340,100,600,600
3,580,120,600,600
4,320,160,600,600
5,60,380,600,600
6,260,580,600,600
7,140,120,600,600
8,300,560,600,600
9,320,140,600,600
10,200,360,600,600
11,280,380,600,600
12,0,20,600,600
13,20,360,600,600
14,480,580,600,600
15,480,120,600,600
16,80,360,600,600
17,600,400,600,600
18,560,340,600,600
19,360,540,600,600
20,600,280,600,600
21,340,340,600,600
22,0,400,600,600
23,120,400,600,600
24,120,320,600,600
25,440,440,600,600
26,200,40,600,600
27,160,500,600,600
28,120,380,600,600
29,280,500,600,600
30,540,220,600,600
31,480,40,600,600
32,60,320,600,600
33,600,340,600,600
34,540,160,600,600
35,560,80,600,600
36,440,220,600,600
37,520,600,600,600
38,120,580,600,600
39,280,600,600,600
40,500,540,600,600
41,340,300,600,600
42,320,440,600,600
43,80,280,600,600
44,440,560,600,600
45,380,20,600,600
46,280,180,600,600
47,180,180,600,600
48,20,560,600,600
49,420,160,600,600
50,280,120,600,600
51,460,260,600,600
52,120,120,600,600
53,400,540,600,600
54,300,420,600,600
55,600,100,600,600
56,60,300,600,600
57,380,100,600,600
58,540,420,600,600
59,280,320,600,600
60,40,140,600,600
61,400,420,600,600
62,20,280,600,600
63,20,160,600,600
64,340,400,600,600
65,120,500,600,600
66,160,140,600,600
67,160,180,600,600
68,80,100,600,600
69,520,140,600,600
70,600,600,600,600
71,220,440,600,600
72,340,600,600,600
73,280,560,600,600
74,220,340,600,600
75,0,440,600,600
76,160,580,600,600
77,460,400,600,600
78,260,240,600,600
79,0,100,600,600
80,260,420,600,600
81,540,280,600,600
82,20,460,600,600
83,340,180,600,600
84,560,260,600,600
85,460,600,600,600
86,140,240,600,600
87,520,100,600,600
88,580,60,600,600
89,40,440,600,600
90,120,140,600,600
91,200,560,600,600
92,160,340,600,600
93,600,360,600,600
94,320,580,600,600
95,240,100,600,600
96,80,420,600,600
97,500,220,600,600
98,380,220,600,600
99,120,520,600,600
100,520,320,600,600
101,440,380,600,600
102,180,340,600,600
103,400,380,600,600
104,200,0,600,600
105,460,360,600,600
106,320,220,600,600
107,600,180,600,600
108,300,500,600,600
109,160,80,600,600
110,580,80,600,600
111,500,120,600,600
112,600,520,600,600
113,420,460,600,600
114,40,80,600,600
115,380,500,600,600
116,60,60,600,600
117,500,600,600,600
118,120,100,600,600
119,100,380,600,600
120,0,380,600,600
121,180,140,600,600
122,560,140,600,600
123,60,120,600,600
124,540,40,600,600
125,240,380,600,600
126,80,560,600,600
127,260,0,600,600
128,200,300,600,600
129,340,560,600,600
130,260,60,600,600
131,460,340,600,600
132,580,420,600,600
133,380,460,600,600
134,200,260,600,600
135,60,160,600,600
136,60,0,600,600
137,160,360,600,600
138,100,80,600,600
139,600,500,600,600
140,60,220,600,600
141,520,300,600,600
142,20,480,600,600
143,160,300,600,600
144,40,100,600,600
145,340,120,600,600
146,40,420,600,600
147,0,320,600,600
148,400,340,600,600
149,500,60,600,600
150,360,420,600,600
151,560,180,600,600
152,480,340,600,600
153,440,20,600,600
154,120,600,600,600
155,520,200,600,600
156,280,200,600,600
157,0,540,600,600
158,260,180,600,600
159,180,220,600,600
160,320,500,600,600
161,300,180,600,600
162,600,120,600,600
163,300,480,600,600
164,580,100,600,600
165,600,440,600,600
166,240,20,600,600
167,520,60,600,600
168,280,400,600,600
169,140,320,600,600
170,80,460,600,600
171,340,240,600,600
172,400,140,600,600
173,580,240,600,600
174,60,260,600,600
175,580,360,600,600
176,600,300,600,600
177,420,500,600,600
178,100,220,600,600
179,160,280,600,600
180,80,480,600,600
181,40,120,600,600
182,100,580,600,600
183,220,120,600,600
184,420,480,600,600
185,320,420,600,600
186,400,500,600,600
187,500,100,600,600
188,420,420,600,600
189,260,520,600,600
190,200,480,600,600
191,180,300,600,600
192,380,320,600,600
193,220,520,600,600
194,140,400,600,600
195,280,100,600,600
196,280,280,600,600
197,360,280,600,600
198,360,200,600,600
199,480,360,600,600
200,240,340,600,600
201,140,520,600,600
202,100,500,600,600
203,420,340,600,600
204,120,60,600,600
205,80,440,600,600
206,100,240,600,600
207,540,0,600,600
208,340,80,600,600
209,460,320,600,600
210,100,300,600,600
211,480,260,600,600
212,240,200,600,600
213,260,120,600,600
214,280,480,600,600
215,300,320,600,600
216,60,100,600,600
217,320,480,600,600
218,100,440,600,600
219,520,520,600,600
220,20,240,600,600
221,360,560,600,600
222,0,460,600,600
223,100,160,600,600
224,20,60,600,600
225,80,540,600,600
226,140,440,600,600
227,240,240,600,600
228,440,260,600,600
229,100,400,600,600
230,120,360,600,600
231,140,460,600,600
232,320,0,600,600
233,100,180,600,600
234,560,220,600,600
235,480,500,600,600
236,380,360,600,600
237,440,60,600,600
238,180,80,600,600
239,400,160,600,600
240,300,580,600,600
241,520,540,600,600
