0,20,160,800,600
1,140,280,800,600
2,60,500,800,600
3,240,220,800,600
4,440,580,800,600
5,700,200,800,600
6,720,20,800,600
7,420,360,800,600
8,40,360,800,600
9,760,200,800,600
10,340,100,800,600
11,600,460,800,600
12,580,240,800,600
13,460,180,800,600
14,180,200,800,600
15,680,480,800,600
16,640,420,800,600
17,660,200,800,600
18,440,260,800,600
19,380,580,800,600
20,140,80,800,600
21,400,520,800,600
22,440,120,800,600
23,740,120,800,600
24,120,400,800,600
25,360,60,800,600
26,700,280,800,600
27,680,60,800,600
28,240,100,800,600
29,280,380,800,600
30,260,60,800,600
31,200,380,800,600
32,680,340,800,600
33,400,380,800,600
34,420,260,800,600
35,660,280,800,600
36,300,0,800,600
37,520,180,800,600
38,360,320,800,600
39,420,580,800,600
40,260,560,800,600
41,220,600,800,600
42,60,180,800,600
43,620,560,800,600
44,60,200,800,600
45,260,0,800,600
46,520,40,800,600
47,0,340,800,600
48,740,20,800,600
49,800,600,800,600
50,560,460,800,600
51,180,300,800,600
52,300,20,800,600
53,380,480,800,600
54,380,560,800,600
55,800,180,800,600
56,60,600,800,600
57,700,460,800,600
58,280,500,800,600
59,420,180,800,600
60,540,420,800,600
61,100,0,800,600
62,640,0,800,600
63,220,500,800,600
64,660,500,800,600
65,540,260,800,600
66,240,380,800,600
67,180,400,800,600
68,280,360,800,600
69,200,240,800,600
70,160,80,800,600
71,380,220,800,600
72,420,420,800,600
73,340,420,800,600
74,140,580,800,600
75,120,460,800,600
76,760,20,800,600
77,520,0,800,600
78,700,420,800,600
79,260,220,800,600
80,480,480,800,600
81,740,300,800,600
82,20,560,800,600
83,60,0,800,600
84,200,460,800,600
85,680,20,800,600
86,500,500,800,600
87,80,400,800,600
88,700,120,800,600
89,500,120,800,600
90,320,340,800,600
91,60,40,800,600
92,420,80,800,600
93,240,140,800,600
94,160,580,800,600
95,180,20,800,600
96,360,40,800,600
97,380,360,800,600
98,180,520,800,600
99,260,320,800,600
100,480,200,800,600
101,740,380,800,600
102,0,540,800,600
103,560,440,800,600
104,240,500,800,600
105,720,200,800,600
106,500,300,800,600
107,440,500,800,600
108,420,100,800,600
109,220,560,800,600
110,760,80,800,600
111,380,420,800,600
112,500,180,800,600
113,440,600,800,600
114,480,120,800,600
115,60,420,800,600
116,640,240,800,600
117,760,540,800,600
118,500,340,800,600
119,780,100,800,600
120,620,380,800,600
121,580,20,800,600
122,20,120,800,600
123,200,340,800,600
124,620,80,800,600
125,60,540,800,600
126,380,280,800,600
127,100,600,800,600
128,0,120,800,600
129,560,420,800,600
130,360,600,800,600
131,740,440,800,600
132,140,400,800,600
133,780,500,800,600
134,780,140,800,600
135,720,40,800,600
136,0,460,800,600
137,240,60,800,600
138,560,0,800,600
139,440,460,800,600
140,180,180,800,600
141,580,220,800,600
142,440,0,800,600
143,240,580,800,600
144,60,80,800,600
145,320,420,800,600
146,760,240,800,600
147,360,400,800,600
148,220,20,800,600
149,660,180,800,600
150,300,220,800,600
151,460,480,800,600
152,500,280,800,600
153,540,480,800,600
154,400,440,800,600
155,540,320,800,600
156,760,500,800,600
157,520,20,800,600
158,580,0,800,600
159,120,100,800,600
160,540,340,800,600
161,280,20,800,600
162,300,480,800,600
163,120,180,800,600
164,340,580,800,600
165,480,420,800,600
166,240,40,800,600
167,640,460,800,600
168,660,480,800,600
169,780,400,800,600
170,180,600,800,600
171,100,400,800,600
172,140,420,800,600
173,360,80,800,600
174,360,420,800,600
175,180,100,800,600
176,460,360,800,600
177,480,440,800,600
178,580,300,800,600
179,120,160,800,600
180,280,320,800,600
181,20,340,800,600
182,740,340,800,600
183,700,600,800,600
184,40,180,800,600
185,600,400,800,600
186,700,320,800,600
187,760,120,800,600
188,240,260,800,600
189,80,120,800,600
190,620,180,800,600
191,220,160,800,600
192,0,420,800,600
193,20,140,800,600
194,640,440,800,600
195,60,300,800,600
196,360,540,800,600
197,360,520,800,600
198,60,400,800,600
199,200,360,800,600
200,100,100,800,600
201,440,340,800,600
202,520,500,800,600
203,380,260,800,600
204,760,460,800,600
205,640,540,800,600
206,560,280,800,600
207,180,280,800,600
208,720,440,800,600
209,140,60,800,600
210,660,20,800,600
211,0,480,800,600
212,760,60,800,600
213,220,580,800,600
214,760,340,800,600
215,240,600,800,600
216,560,540,800,600
217,200,80,800,600
218,340,560,800,600
219,660,580,800,600
220,780,300,800,600
221,100,440,800,600
222,140,560,800,600
223,560,500,800,600
224,640,80,800,600
225,180,460,800,600
226,740,220,800,600
227,460,20,800,600
228,540,400,800,600
229,100,260,800,600
230,340,280,800,600
231,40,20,800,600
232,760,440,800,600
233,480,100,800,600
234,100,580,800,600
235,800,580,800,600
236,740,140,800,600
237,380,340,800,600
238,500,540,800,600
239,320,160,800,600
240,520,380,800,600
241,20,500,800,600
242,400,20,800,600
243,40,520,800,600
244,500,380,800,600
245,500,480,800,600
246,160,100,800,600
247,160,280,800,600
248,120,80,800,600
249,460,500,800,600
250,420,160,800,600
251,660,600,800,600
252,40,340,800,600
253,40,480,800,600
254,620,340,800,600
255,420,380,800,600
256,480,160,800,600
257,420,0,800,600
258,220,520,800,600
259,500,240,800,600
260,80,40,800,600
261,320,360,800,600
262,220,0,800,600
263,160,120,800,600
264,180,220,800,600
265,540,120,800,600
266,340,340,800,600
267,240,300,800,600
268,460,560,800,600
269,400,340,800,600
270,260,140,800,600
271,700,400,800,600
272,640,140,800,600
273,400,160,800,600
274,440,140,800,600
275,260,240,800,600
276,40,440,800,600
277,640,120,800,600
278,780,380,800,600
279,80,520,800,600
280,120,200,800,600
281,120,580,800,600
282,220,340,800,600
283,320,580,800,600
284,200,260,800,600
285,360,480,800,600
286,20,420,800,600
287,620,280,800,600
288,160,540,800,600
289,220,280,800,600
290,760,180,800,600
291,580,540,800,600
292,800,360,800,600
293,680,200,800,600
294,340,300,800,600
295,580,400,800,600
296,540,280,800,600
297,340,200,800,600
298,580,520,800,600
299,520,120,800,600
300,160,160,800,600
301,40,420,800,600
302,800,40,800,600
303,400,320,800,600
304,200,100,800,600
305,60,100,800,600
306,700,240,800,600
307,20,280,800,600
308,80,380,800,600
309,720,520,800,600
310,720,120,800,600
311,40,140,800,600
312,740,500,800,600
313,500,360,800,600
314,700,60,800,600
315,700,480,800,600
316,40,240,800,600
317,80,360,800,600
318,540,500,800,600
319,260,180,800,600
320,280,100,800,600
321,620,420,800,600
322,660,360,800,600
323,460,140,800,600
324,680,540,800,600
325,680,460,800,600
326,180,560,800,600
327,420,540,800,600
328,400,140,800,600
329,100,520,800,600
330,540,180,800,600
331,740,240,800,600
332,140,480,800,600
333,180,160,800,600
334,500,440,800,600
335,560,340,800,600
336,540,580,800,600
337,780,220,800,600
338,300,380,800,600
339,420,400,800,600
340,360,580,800,600
341,400,560,800,600
342,500,20,800,600
343,240,460,800,600
344,380,0,800,600
345,200,420,800,600
346,380,80,800,600
347,480,20,800,600
348,440,80,800,600
349,420,480,800,600
350,40,540,800,600
351,60,240,800,600
352,520,600,800,600
353,280,440,800,600
354,580,480,800,600
355,800,560,800,600
356,740,580,800,600
357,600,40,800,600
358,500,320,800,600
359,40,80,800,600
360,520,320,800,600
361,40,60,800,600
362,320,20,800,600
363,620,240,800,600
364,420,40,800,600
365,680,40,800,600
366,20,400,800,600
367,340,480,800,600
368,580,140,800,600
369,300,300,800,600
370,300,560,800,600
371,600,540,800,600
372,60,360,800,600
373,520,300,800,600
374,460,240,800,600
375,260,160,800,600
376,240,80,800,600
377,100,340,800,600
378,480,260,800,600
379,780,40,800,600
380,120,600,800,600
381,460,220,800,600
382,240,440,800,600
383,440,560,800,600
384,260,420,800,600
385,180,40,800,600
386,340,220,800,600
387,100,40,800,600
388,40,600,800,600
389,220,480,800,600
390,740,560,800,600
391,560,60,800,600
392,520,240,800,600
393,500,580,800,600
394,660,460,800,600
395,720,300,800,600
396,620,40,800,600
397,400,200,800,600
398,720,60,800,600
399,220,140,800,600
400,80,100,800,600
401,100,280,800,600
402,60,560,800,600
403,600,160,800,600
404,460,260,800,600
405,80,140,800,600
406,800,500,800,600
407,280,80,800,600
408,480,220,800,600
409,500,600,800,600
410,780,120,800,600
411,420,300,800,600
412,0,20,800,600
413,620,520,800,600
414,780,440,800,600
